,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_x,Euler_y,Euler_z
142,0.61263204,0.38496828,-0.6112566999999999,0.3206974,92.89438086314091,-30.13466915142198,86.88228086251355
143,0.6126324000000001,0.38496193,-0.6112608,0.32069662,92.89441242886066,-30.135338600050797,86.88285437471619
144,0.6126305999999999,0.38495508,-0.61127216,0.32068652,92.89560659034055,-30.136923505114986,86.8837919525718
145,0.6126143000000001,0.38496262,-0.61127675,0.3206998,92.89706671906953,-30.134979350241487,86.8857306187562
146,0.6126189999999999,0.38495997,-0.61127555,0.32069647,92.89660991651888,-30.13554123767014,86.8852274830297
147,0.61261314,0.38496676,-0.6112773,0.3206961,92.89757313999831,-30.13494067342874,86.88550201665976
148,0.6126136,0.38496274,-0.6112774000000001,0.32069978,92.89718300495011,-30.134970785815742,86.8858335874985
149,0.61261475,0.38497043,-0.6112681,0.32070604,92.89642342849315,-30.133663786248473,86.88490053198561
150,0.6126136,0.38498282,-0.6112621,0.32070485,92.89668291433229,-30.13261677446356,86.88385696292104
151,0.6126172,0.38497296,-0.61126673,0.3207011,92.89645899578848,-30.13389194842848,86.88424390577698
152,0.61261636,0.38497996,-0.6112595999999999,0.32070783,92.89598258255428,-30.13260575364722,86.88370320163622
153,0.6126243,0.3849785,-0.6112586,0.32069623,92.89571106292338,-30.133823329843402,86.88251892020381
154,0.6126293,0.38497338,-0.61125743,0.32069509999999996,92.89501345012214,-30.13440754449608,86.88221264330569
155,0.6126286999999999,0.38498166,-0.61125195,0.32069677,92.89494230549624,-30.133476717735686,86.88149449344753
156,0.6126219,0.3849867,-0.6112523,0.32070290000000007,92.89548951840446,-30.132430598347117,86.88211184884152
157,0.6126221,0.38498408,-0.61125076,0.32070866,92.89496079595382,-30.132137995198573,86.8823590178348
158,0.6126176,0.38498336,-0.61124873,0.3207219,92.89452757352251,-30.13096592102704,86.88319726492594
159,0.61262244,0.38498107,-0.6112496000000001,0.32071373,92.89446411980764,-30.13194289606246,86.88261277314794
160,0.6126238,0.3849785,-0.61124337,0.3207261,92.89316388260787,-30.13102539497468,86.88268365463371
161,0.6126288000000001,0.38498333,-0.6112377,0.32072140000000005,92.89274418146509,-30.131007945388095,86.88137082086713
162,0.61263096,0.38497615,-0.6112437,0.32071462,92.89301504192765,-30.132317370621166,86.88171903685235
163,0.6126341,0.38497919999999997,-0.6112403000000001,0.32071128,92.89278297114114,-30.13233987920284,86.88088903972886
164,0.6126383000000001,0.38497654,-0.6112382,0.32071066,92.89217055260893,-30.13264979031621,86.8804773978179
165,0.6126351,0.3849816,-0.6112328,0.32072082,92.89177736895026,-30.13122268595886,86.88051825145786
166,0.61263716,0.38499317,-0.6112181999999999,0.32073087,92.89052998750861,-30.12919909419655,86.87906746097656
167,0.612631,0.38499004,-0.6112254,0.32073262,92.89138403904825,-30.129329520891428,86.88038227722257
168,0.61263067,0.38498340000000003,-0.61123043,0.3207319,92.89153010879006,-30.130024308270123,86.88110416164528
169,0.6126259000000001,0.38497475,-0.6112415,0.32073018,92.8924754937287,-30.130994366330278,86.88272750674665
170,0.6126224,0.38497987,-0.61124253,0.32072872,92.89315711379355,-30.13065220133017,86.88278262211837
171,0.6126265999999999,0.3849671,-0.61125046,0.32072076,92.89320237419491,-30.132587943505882,86.8833364653036
172,0.6126265999999999,0.3849648,-0.6112491999999999,0.32072616,92.8927441674316,-30.13230289540927,86.8835910530678
173,0.6126308000000001,0.38496834,-0.61124414,0.32072340000000005,92.89228869766985,-30.13222547866435,86.88254311950396
174,0.6126298000000001,0.38496423,-0.6112495,0.32072023,92.8927493438386,-30.132911604676718,86.8831129059653
175,0.6126281,0.38496596,-0.6112456999999999,0.32072870000000003,92.89227927587659,-30.131958717606278,86.88324521431791
176,0.6126393,0.3849574,-0.61124,0.32072829999999997,92.89051127995715,-30.132790328233725,86.88226609332663
177,0.61263156,0.38496664,-0.6112422,0.32072797,92.89178010938697,-30.13196264191889,86.8826141958985
178,0.612631,0.38496596,-0.6112389,0.32073587,92.89116769175483,-30.13128123900727,86.88278400339394
179,0.61263025,0.38496995,-0.6112366,0.32073706,92.89118087462357,-30.13080007004919,86.88252079424672
180,0.612627,0.38497750000000003,-0.61123335,0.32074037,92.89139649569616,-30.129784019525726,86.8823086555764
181,0.6126263000000001,0.38497898,-0.61123323,0.32074016,92.89152469851756,-30.129665393474596,86.88227503746312
182,0.6126174,0.38497004,-0.61124176,0.32075158,92.89199054655413,-30.129435567171715,86.88464016995303
183,0.6126174,0.38497075,-0.61124057,0.32075292,92.89186776080682,-30.129242070402967,86.8845703795738
184,0.61260897,0.38498515,-0.6112371,0.32075828,92.89272477484487,-30.127393875520912,86.88452497712733
185,0.61261624,0.38498315,-0.6112268,0.32076636,92.8908361434085,-30.12682082632773,86.88356272217973
186,0.6126194,0.3849848,-0.6112229,0.32076585,92.8903658260175,-30.12671449492659,86.88288708799357
187,0.6126206999999999,0.38498065,-0.6112215999999999,0.32077068,92.8897356012265,-30.12664735893871,86.88309537564542
188,0.61262023,0.3849798,-0.6112208,0.32077444,92.88949715892663,-30.126381930080445,86.88328117354929
189,0.6126251,0.38496379999999997,-0.6112261999999999,0.32077417,92.88877801899864,-30.127905834102673,86.8840811315757
190,0.6126248000000001,0.38497058,-0.61122125,0.32077605,92.88864353115362,-30.127095481352775,86.88346339249985
191,0.61262745,0.38496977,-0.61121804,0.32077813,92.88803444083692,-30.12697675069483,86.88312141453079
192,0.6126267,0.38496420000000003,-0.611221,0.32078070000000003,92.88794969941704,-30.12725992487671,86.8838075722164
193,0.6126274,0.38496727,-0.6112206,0.32077622,92.88821192562123,-30.12738688170813,86.88336628373582
194,0.61262923,0.3849756,-0.61121106,0.32078084,92.88748306098923,-30.126172489227056,86.8822532342466
195,0.61262834,0.3849729,-0.61121297,0.32078207,92.88752415317984,-30.126308968090353,86.88266628917378
196,0.61263853,0.38496283,-0.61120886,0.32078248,92.88585746707022,-30.12720856595763,86.88200795439037
197,0.61263305,0.38496643,-0.6112066999999999,0.32079285,92.88583191934704,-30.125905254065938,86.88257715111749
198,0.6126488,0.38494715,-0.61121076,0.3207782,92.88461261993002,-30.129076209073602,86.88188717000935
199,0.6126438,0.38495213,-0.61120653,0.32078978,92.88439232736441,-30.127526829224035,86.88223796621344
200,0.612642,0.38495997,-0.61120373,0.32078913,92.88471997119653,-30.126854045314722,86.88175033186924
201,0.6126444000000001,0.38496068,-0.6111975000000001,0.32079574,92.8837544884229,-30.12617166441287,86.88131701533763
202,0.61265117,0.38495055,-0.6112010999999999,0.32078794,92.88335998129249,-30.12784402377626,86.88119083956177
203,0.6126501,0.38495564,-0.6111991,0.32078773,92.88354025284119,-30.12738847976086,86.88086119259502
204,0.6126557,0.38495192,-0.61119705,0.32078537,92.88284598489915,-30.127954767411904,86.88031129482695
205,0.6126576,0.38495547,-0.61118686,0.320797,92.88151007656593,-30.12653524112874,86.87968927771475
206,0.61266106,0.38495708,-0.61118424,0.3207935,92.88125267826885,-30.126711798442585,86.87895884122668
207,0.6126646,0.38495186,-0.61118317,0.32079497,92.88055939462072,-30.127060013765732,86.87890233196266
208,0.6126613000000001,0.3849526,-0.61118895,0.32078937,92.88158565471012,-30.127516171020318,86.87934873161424
209,0.61266696,0.38494942,-0.61118907,0.32078207,92.88131231372537,-30.128493361058226,86.87871898144773
210,0.61267054,0.38493708,-0.61119545,0.32077804,92.88112450667919,-30.13002783319827,86.87935587435821
211,0.6126689999999999,0.38492912,-0.61119705,0.32078755,92.88056392815058,-30.12988490210539,86.8804268378562
212,0.6126688,0.38491875,-0.6112123,0.3207713,92.88205151074149,-30.13237651924839,86.88143903481802
213,0.6126755,0.38491163,-0.6112138,0.32076424,92.88160406755,-30.13370244435877,86.88103732434075
214,0.6126774,0.38490549999999996,-0.61121064,0.3207737,92.88046903901092,-30.133384011735693,86.88135180950766
215,0.6126728,0.3849071,-0.61121064,0.32078058,92.88060869728069,-30.132592313649003,86.88196197112256
216,0.6126778,0.38489547,-0.6112137,0.32077935,92.87994376688721,-30.13379849557443,86.88230754762259
217,0.6126854,0.38488632,-0.61120963,0.32078364,92.87835932877677,-30.13425216171574,86.88199530141533
218,0.61268127,0.38489497,-0.61121297,0.32077459999999997,92.87979358621827,-30.134286159534902,86.88177393708423
219,0.6126826999999999,0.38490713,-0.6111966999999999,0.32078832,92.87832435876541,-30.1318637761146,86.88037777679327
220,0.61268467,0.38491324,-0.61118996,0.32079017,92.87782911466061,-30.13111994875481,86.87946142604362
221,0.61268824,0.38490582,-0.61119086,0.32079044,92.87724115249473,-30.131785840456633,86.87961337420117
222,0.61269087,0.38490266,-0.61119205,0.32078716,92.87711938783538,-30.132392335040294,86.87949909045967
223,0.61268806,0.38490766,-0.61118644,0.32079682,92.87669761856844,-30.131012664293795,86.87947125658269
224,0.6126916,0.38490757,-0.6111842,0.32079450000000004,92.87632886006577,-30.131238235498746,86.87890063307105
225,0.6126862,0.38491008,-0.6111909000000001,0.32078886,92.87768803157576,-30.13152956055589,86.87950516786789
226,0.61269194,0.3849048,-0.61118793,0.32079017,92.87666574088232,-30.131904937775815,86.87911175920905
227,0.61269206,0.38489485,-0.6111970999999999,0.32078466,92.87716784467719,-30.133357596680302,86.88007387995765
228,0.6126903,0.38489565,-0.6111998000000001,0.3207815,92.87771213544703,-30.133570307949324,86.88025301229796
