sep=,
DeviceTag:,Xsens DOT,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.1.0,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Un-synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Orientation (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2022-06-09 15:53:45.978 +0530,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2022,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z
118, 3092844138, 0.7264215, 0.659468, -0.13218436, -0.14121336
119, 3092860805, 0.72641796, 0.6594894, -0.13198745, -0.14131565
120, 3092877472, 0.7264689, 0.6595037, -0.13180456, -0.1411573
121, 3092894139, 0.72655314, 0.65951717, -0.13172412, -0.14073576
122, 3092910806, 0.726692, 0.65955955, -0.13157295, -0.13995889
123, 3092927473, 0.7268449, 0.6596342, -0.13135405, -0.1390171
124, 3092944140, 0.7270555, 0.6596456, -0.13111876, -0.13807909
125, 3092960807, 0.7272595, 0.659684, -0.13088664, -0.13703832
126, 3092977474, 0.72753197, 0.6596711, -0.13068573, -0.1358401
127, 3092994141, 0.7277971, 0.6596498, -0.1306122, -0.13458905
128, 3093010808, 0.72796243, 0.6597396, -0.1304825, -0.13337465
129, 3093027475, 0.72809625, 0.65990406, -0.12998684, -0.13231076
130, 3093044142, 0.7282775, 0.6599456, -0.12929115, -0.13178685
